week,brand,subchannel,region,volume_hl,net_revenue_adj_CPI
2022-08-06,Brand A,Subchannel A,Region B,109.41816993040487,16.823274566191767
2022-08-13,Brand A,Subchannel A,Region B,215.7866285300556,55.197749828068005
2022-08-20,Brand A,Subchannel A,Region B,471.0109085593636,123.83415117719832
2022-08-27,Brand A,Subchannel A,Region B,641.6945814617412,141.61224749381097
2022-09-03,Brand A,Subchannel A,Region B,252.08246964359103,42.15452008753952
2022-09-10,Brand A,Subchannel A,Region B,149.85851942524857,31.396704105701634
2022-09-17,Brand A,Subchannel A,Region B,399.0200306005897,81.02032290346153
2022-09-24,Brand A,Subchannel A,Region B,964.9235106093248,221.00254590608273
2022-10-01,Brand A,Subchannel A,Region B,710.416652500579,153.36853669972936
2022-10-08,Brand A,Subchannel A,Region B,254.1012480926319,65.87223586354216
2022-10-15,Brand A,Subchannel A,Region B,345.24838585383293,70.42453297668894
2022-10-22,Brand A,Subchannel A,Region B,1214.068731203535,280.4955955473609
2022-10-29,Brand A,Subchannel A,Region B,289.4519364157187,77.90149233760606
2022-11-05,Brand A,Subchannel A,Region B,249.2270553103573,35.80913906069081
2022-11-12,Brand A,Subchannel A,Region B,429.4293911293204,78.14527139515657
2022-11-19,Brand A,Subchannel A,Region B,1030.3956743477283,221.93964848718568
2022-11-26,Brand A,Subchannel A,Region B,233.27463100859933,57.31956824368249
2022-12-03,Brand A,Subchannel A,Region B,260.50459190835693,46.98537400950031
2022-12-10,Brand A,Subchannel A,Region B,351.2880551728376,75.4493499233268
2022-12-17,Brand A,Subchannel A,Region B,745.4935190634932,149.29098292494626
2022-12-24,Brand A,Subchannel A,Region B,576.2434173005825,135.8903457698812
2022-12-31,Brand A,Subchannel A,Region B,445.12288428022026,82.01315475662484
2023-01-07,Brand A,Subchannel A,Region B,406.4763441271125,80.90182935778833
2023-01-14,Brand A,Subchannel A,Region B,820.9662796525819,152.0175246950221
2023-01-21,Brand A,Subchannel A,Region B,430.20942997110234,98.86041617568026
2023-01-28,Brand A,Subchannel A,Region B,560.5072059187726,141.8686354148708
2023-02-04,Brand A,Subchannel A,Region B,593.4818429854016,85.28786430902471
2023-02-11,Brand A,Subchannel A,Region B,736.0613998591691,152.92787596515646
2023-02-18,Brand A,Subchannel A,Region B,754.9380471089125,144.7434419355991
2023-02-25,Brand A,Subchannel A,Region B,900.8002197155332,202.59566543174472
2023-03-04,Brand A,Subchannel A,Region B,689.4695932958149,109.88813219727457
2023-03-11,Brand A,Subchannel A,Region B,1031.5822395508058,320.003541926143
2023-03-18,Brand A,Subchannel A,Region B,602.9437688623883,122.09083811900295
2023-03-25,Brand A,Subchannel A,Region B,420.4651170518338,94.99586849816929
2023-04-01,Brand A,Subchannel A,Region B,403.15844910449823,85.16733042489234
2023-04-08,Brand A,Subchannel A,Region B,149.1283704881784,25.500446200546953
2023-04-15,Brand A,Subchannel A,Region B,83.89789279326394,15.818938652033102
2023-04-22,Brand A,Subchannel A,Region B,423.2317795354489,78.87628791553853
2023-04-29,Brand A,Subchannel A,Region B,243.87509032836766,32.12193887689907
2023-05-06,Brand A,Subchannel A,Region B,15.889043759547574,3.0494428184452746
2023-05-13,Brand A,Subchannel A,Region B,79.65396732250322,11.994077939753703
2023-05-20,Brand A,Subchannel A,Region B,116.0718032527784,19.234464554333776
2023-05-27,Brand A,Subchannel A,Region B,113.70316548343789,29.023317738382445
2023-06-03,Brand A,Subchannel A,Region B,369.2560061709192,63.82057632022393
2023-06-10,Brand A,Subchannel A,Region B,8.535755431657885,1.7281170578684273
2023-06-17,Brand A,Subchannel A,Region B,218.4830378825453,29.492466773528964
2023-06-24,Brand A,Subchannel A,Region B,14.964884182827747,2.77963777224048
2023-07-01,Brand A,Subchannel A,Region B,627.0256895018488,99.02049181159599
2023-07-08,Brand A,Subchannel A,Region B,235.7085647361347,35.60044035645145
2023-07-15,Brand A,Subchannel A,Region B,120.30290625440719,16.12904025283637
2023-07-22,Brand A,Subchannel A,Region B,442.1011214777173,81.65278500213897
2023-07-29,Brand A,Subchannel A,Region B,609.3729421581158,139.48181277499046
2023-08-05,Brand A,Subchannel A,Region B,464.1787533764315,92.1296033123553
2023-08-12,Brand A,Subchannel A,Region B,151.01638520610734,46.53933522107207
2023-08-19,Brand A,Subchannel A,Region B,342.64650005294834,59.2048301887522
2023-08-26,Brand A,Subchannel A,Region B,340.4423907895164,122.1268284986853
2023-09-02,Brand A,Subchannel A,Region B,1283.6001895842096,298.5765573493098
2023-09-09,Brand A,Subchannel A,Region B,244.33829645768853,55.26128194142692
2023-09-16,Brand A,Subchannel A,Region B,279.83265370662645,80.74990192807893
2023-09-23,Brand A,Subchannel A,Region B,955.3848090052475,284.68602722678406
2023-09-30,Brand A,Subchannel A,Region B,670.7319759744124,165.8733460658791
2023-10-07,Brand A,Subchannel A,Region B,608.5394434834916,151.16580889901783
2023-10-14,Brand A,Subchannel A,Region B,193.04642178842042,50.0015582786523
2023-10-21,Brand A,Subchannel A,Region B,178.79210602776504,40.68350018869207
2023-10-28,Brand A,Subchannel A,Region B,460.6354947089999,113.62000071471462
2023-11-04,Brand A,Subchannel A,Region B,649.115704787619,110.4782469034935
2023-11-11,Brand A,Subchannel A,Region B,360.4120342169761,74.26729467288892
2023-11-18,Brand A,Subchannel A,Region B,450.4938634248736,113.30172930229185
2023-11-25,Brand A,Subchannel A,Region B,248.5959352887367,56.56619405137543
2023-12-02,Brand A,Subchannel A,Region B,755.1691633651852,143.1455395228131
2023-12-09,Brand A,Subchannel A,Region B,317.40110101834955,66.95143695506448
2023-12-16,Brand A,Subchannel A,Region B,550.1478026551761,115.44475506467502
2023-12-23,Brand A,Subchannel A,Region B,850.8612778091438,241.70364363614746
2023-12-30,Brand A,Subchannel A,Region B,781.4651585220037,171.67991782488693
2024-01-06,Brand A,Subchannel A,Region B,101.1283131847007,27.99272244563589
2024-01-13,Brand A,Subchannel A,Region B,642.7745006300019,177.94402925602083
2024-01-20,Brand A,Subchannel A,Region B,629.8913681738969,201.26936430443726
2024-01-27,Brand A,Subchannel A,Region B,160.64508590741497,49.48923621688123
2024-02-03,Brand A,Subchannel A,Region B,787.7679207262709,157.29228899639295
2024-02-10,Brand A,Subchannel A,Region B,142.66252429438265,46.71290106877959
2024-02-17,Brand A,Subchannel A,Region B,15.699742116005911,4.857335035249831
2024-02-24,Brand A,Subchannel A,Region B,806.9366848224165,265.8377270657976
2024-03-02,Brand A,Subchannel A,Region B,840.4345613552358,202.93092982979712
2024-03-09,Brand A,Subchannel A,Region B,354.29943272987117,72.67812135392305
2024-03-16,Brand A,Subchannel A,Region B,277.2090810696114,75.26752773390851
2024-03-23,Brand A,Subchannel A,Region B,660.1786447967736,182.3455754401888
2024-03-30,Brand A,Subchannel A,Region B,591.4088601730533,94.49713664389525
2024-04-06,Brand A,Subchannel A,Region B,78.01970385971356,20.34267519226239
2024-04-13,Brand A,Subchannel A,Region B,206.47025517736392,49.695763535993905
2024-04-20,Brand A,Subchannel A,Region B,308.7764219223494,86.04862181343684
2024-04-27,Brand A,Subchannel A,Region B,589.7874573604445,167.91970910835917
2024-05-04,Brand A,Subchannel A,Region B,318.15953574960895,67.71792052221828
2024-05-11,Brand A,Subchannel A,Region B,48.111278700742616,11.904064849200148
2024-05-18,Brand A,Subchannel A,Region B,12.464229071248695,3.1676263871190464
2024-05-25,Brand A,Subchannel A,Region B,49.21819823451888,10.584932006214078
2024-06-01,Brand A,Subchannel A,Region B,860.3009314072342,196.23043133279467
2024-06-08,Brand A,Subchannel A,Region B,46.23637917332597,12.328110413212336
2024-06-15,Brand A,Subchannel A,Region B,152.91578424030217,39.64476497729001
2024-06-22,Brand A,Subchannel A,Region B,50.564977484915126,11.19731303926204
2024-06-29,Brand A,Subchannel A,Region B,289.05829615863115,69.94083433900508
2024-07-06,Brand A,Subchannel A,Region B,262.3033711500387,73.77595204893657
2024-07-13,Brand A,Subchannel A,Region B,343.56010893298287,94.12877651743702
2024-07-20,Brand A,Subchannel A,Region B,71.51714022329256,19.240723627030224
2024-07-27,Brand A,Subchannel A,Region B,143.64069732916346,38.8216106786747
2024-08-03,Brand A,Subchannel A,Region B,46.886392450952826,11.091128302746641
2024-08-10,Brand A,Subchannel A,Region B,44.95977032844717,11.364251307003034
2024-08-17,Brand A,Subchannel A,Region B,26.76566661052534,7.581080647824841
2024-08-24,Brand A,Subchannel A,Region B,88.85641478692254,22.012230063396952
2024-08-31,Brand A,Subchannel A,Region B,286.2115107425887,66.93932971948273
2024-09-07,Brand A,Subchannel A,Region B,147.80256536098815,38.01210661285537
2024-09-14,Brand A,Subchannel A,Region B,186.19450791236008,50.723324453186834
2024-09-21,Brand A,Subchannel A,Region B,257.8824956052575,72.03325890472534
2024-09-28,Brand A,Subchannel A,Region B,429.15266124587635,105.07265186075205
2024-10-05,Brand A,Subchannel A,Region B,511.3327822575333,107.87080129303659
2024-10-12,Brand A,Subchannel A,Region B,211.91560464298243,52.35710109562745
2024-10-19,Brand A,Subchannel A,Region B,125.76557718949195,37.75643301835464
2024-10-26,Brand A,Subchannel A,Region B,219.0603226243372,57.132383642284594
2024-11-02,Brand A,Subchannel A,Region B,636.1413641677152,154.0270852919743
2024-11-09,Brand A,Subchannel A,Region B,531.7946557754606,116.55686712733751
2024-11-16,Brand A,Subchannel A,Region B,470.35056730784044,128.6343181425127
2024-11-23,Brand A,Subchannel A,Region B,479.9918995730323,117.0787562133583
2024-11-30,Brand A,Subchannel A,Region B,485.1072565911197,123.03312734147377
2024-12-07,Brand A,Subchannel A,Region B,180.62223191110684,47.76419928346663
2024-12-14,Brand A,Subchannel A,Region B,118.77983237134062,38.65179804096956
2024-12-21,Brand A,Subchannel A,Region B,255.6798881297735,52.931847294329316
2024-12-28,Brand A,Subchannel A,Region B,369.03908690155436,85.88405472899554
2025-01-04,Brand A,Subchannel A,Region B,150.0956873778778,34.48528631630457
2025-01-11,Brand A,Subchannel A,Region B,94.51807898862046,23.956433916146974
2025-01-18,Brand A,Subchannel A,Region B,80.20515531694525,21.61583347700951
2025-01-25,Brand A,Subchannel A,Region B,474.7511114437499,128.9211077945495
2025-02-01,Brand A,Subchannel A,Region B,236.41325964018802,65.67542029161648
2025-02-08,Brand A,Subchannel A,Region B,85.43023830785665,22.455290337380482
2025-02-15,Brand A,Subchannel A,Region B,267.5377766805429,77.64525137243855
2025-02-22,Brand A,Subchannel A,Region B,41.27438906766954,11.174103958945953
2025-03-01,Brand A,Subchannel A,Region B,379.2909150581167,99.86796593255043
2025-03-08,Brand A,Subchannel A,Region B,23.936870832317673,6.152431323722499
2025-03-15,Brand A,Subchannel A,Region B,47.06684881802129,13.080779547974462
2025-03-22,Brand A,Subchannel A,Region B,141.79125183476233,39.73996546207785
2025-03-29,Brand A,Subchannel A,Region B,151.3124728816596,40.841592513324855
2025-04-05,Brand A,Subchannel A,Region B,135.76800036705316,31.295021660421913
2025-04-12,Brand A,Subchannel A,Region B,167.060953107384,44.703096270236315
2025-04-19,Brand A,Subchannel A,Region B,160.9679384986844,45.59132640785949
2025-04-26,Brand A,Subchannel A,Region B,134.63077780697117,37.26440906691991
2025-05-03,Brand A,Subchannel A,Region B,113.53430979191656,28.394993734652573
2025-05-10,Brand A,Subchannel A,Region B,75.30713119625794,19.349920397653356
2025-05-17,Brand A,Subchannel A,Region B,228.3302869113314,47.482171881469206
2025-05-24,Brand A,Subchannel A,Region B,104.68788788729505,17.462831038688734
2025-05-31,Brand A,Subchannel A,Region B,131.91831332315525,33.88041924936477
2025-06-07,Brand A,Subchannel A,Region B,20.663634910630364,5.763668292424029
2025-06-14,Brand A,Subchannel A,Region B,23.31677240699312,6.1567833306656645
2025-06-21,Brand A,Subchannel A,Region B,37.39558261000168,9.8992575981203
2025-06-28,Brand A,Subchannel A,Region B,160.60815846901667,43.31643607601601
2025-07-05,Brand A,Subchannel A,Region B,144.6718083891091,32.2215537437554
2025-07-12,Brand A,Subchannel A,Region B,36.657733827944114,9.710518521512306
2025-07-19,Brand A,Subchannel A,Region B,153.84490098995184,41.55062572367429
2025-07-26,Brand A,Subchannel A,Region B,200.27095089029814,55.62313284938572
2025-08-02,Brand A,Subchannel A,Region B,392.28830430492246,85.73544471945425
2025-08-09,Brand A,Subchannel A,Region B,44.016424774341374,11.109676763860834
2025-08-16,Brand A,Subchannel A,Region B,91.87344950279339,24.10022855541846
2025-08-23,Brand A,Subchannel A,Region B,125.90923338832785,33.43060766332747
2025-08-30,Brand A,Subchannel A,Region B,334.454533154715,74.8308878665524
2025-09-06,Brand A,Subchannel A,Region B,17.70098909980693,4.9933009558426065
2025-09-13,Brand A,Subchannel A,Region B,70.36526250370147,23.819898706586514
2025-09-20,Brand A,Subchannel A,Region B,57.5146984828409,14.098066968341303
2025-09-27,Brand A,Subchannel A,Region B,70.47038766005845,19.91716509187867
2025-10-04,Brand A,Subchannel A,Region B,180.91730142533845,45.99935226011026
2025-10-11,Brand A,Subchannel A,Region B,82.38206694609873,21.212361233050636
2025-10-18,Brand A,Subchannel A,Region B,44.25730265228214,10.524429375827191
2025-10-25,Brand A,Subchannel A,Region B,166.56319949175128,43.609088529533715
2025-11-01,Brand A,Subchannel A,Region B,362.37135840839875,85.50020139072319
2025-11-08,Brand A,Subchannel A,Region B,222.00132614358859,53.1036551882128
2025-11-15,Brand A,Subchannel A,Region B,52.83048187598219,10.264771699212092
2025-11-22,Brand A,Subchannel A,Region B,165.67927637772252,36.70199208966714
2025-11-29,Brand A,Subchannel A,Region B,264.1539238948754,61.11750549583189
2025-12-06,Brand A,Subchannel A,Region B,73.1345785702585,16.918089746521634
2025-12-13,Brand A,Subchannel A,Region B,134.5721889864761,34.76852263046686
2025-12-20,Brand A,Subchannel A,Region B,200.56437861940083,52.406174695369344
2025-12-27,Brand A,Subchannel A,Region B,143.80523856208853,35.261135613226095
2026-01-03,Brand A,Subchannel A,Region B,167.15622118945544,39.76585942179968
2026-01-10,Brand A,Subchannel A,Region B,190.6963336456411,48.99817454037995
2026-01-17,Brand A,Subchannel A,Region B,107.44585145512748,25.488670355263967
2026-01-24,Brand A,Subchannel A,Region B,316.97196511222023,83.0407219952054
2026-01-31,Brand A,Subchannel A,Region B,253.5234479066727,61.37910433405685
2026-02-07,Brand A,Subchannel A,Region B,154.7735850210396,41.88008658745729
2026-02-14,Brand A,Subchannel A,Region B,168.63794499588715,37.3934418303724
2026-02-21,Brand A,Subchannel A,Region B,44.495654217445924,11.620076082934258
2026-02-28,Brand A,Subchannel A,Region B,441.0825847100816,104.36710910609467
2026-03-07,Brand A,Subchannel A,Region B,26.53475398651048,6.917322423807347
2026-03-14,Brand A,Subchannel A,Region B,117.06272875809906,30.601304759071937
2026-03-21,Brand A,Subchannel A,Region B,196.47933722272734,51.88216635829495
2026-03-28,Brand A,Subchannel A,Region B,43.612965624017896,11.498958997616347
2026-04-04,Brand A,Subchannel A,Region B,215.40431531766026,58.40894587993182
2026-04-11,Brand A,Subchannel A,Region B,84.11619930742752,22.847244310400104
2026-04-18,Brand A,Subchannel A,Region B,28.661387536949253,7.834390856921682
2021-01-09,Brand A,Subchannel A,Region C,602.7193470167919,128.6044986805711
2021-01-16,Brand A,Subchannel A,Region C,265.43441447978853,50.81111534970919
2021-01-23,Brand A,Subchannel A,Region C,181.399044454204,38.857375108853475
2021-01-30,Brand A,Subchannel A,Region C,112.21087188979618,25.58648295516975
2021-02-06,Brand A,Subchannel A,Region C,307.1109327245565,67.58137392981669
2021-02-13,Brand A,Subchannel A,Region C,111.16336206907982,22.054505542149236
2021-02-20,Brand A,Subchannel A,Region C,39.883542522613965,7.564126043578916
2021-02-27,Brand A,Subchannel A,Region C,408.3571553536966,83.71809625469523
2021-03-06,Brand A,Subchannel A,Region C,466.0834086684441,101.34805493917935
2021-03-13,Brand A,Subchannel A,Region C,126.87087402866337,26.89850428410197
2021-03-20,Brand A,Subchannel A,Region C,123.11441238068797,25.46570117002175
2021-03-27,Brand A,Subchannel A,Region C,183.1537945822759,42.436288048368766
2021-04-03,Brand A,Subchannel A,Region C,160.31764522669496,32.816716872080676
2021-04-10,Brand A,Subchannel A,Region C,147.46109314456672,32.40414112982477
2021-04-17,Brand A,Subchannel A,Region C,85.18421871524731,18.382282667631593
2021-04-24,Brand A,Subchannel A,Region C,96.74486143196161,17.16682180915455
2021-05-01,Brand A,Subchannel A,Region C,193.60513781312633,44.49561718414312
2021-05-08,Brand A,Subchannel A,Region C,133.96913203625525,27.869972491088397
2021-05-15,Brand A,Subchannel A,Region C,138.0835092059806,32.71665572510802
2021-05-22,Brand A,Subchannel A,Region C,117.32801069019405,27.80581477310326
2021-05-29,Brand A,Subchannel A,Region C,29.84250557696778,4.652721645413826
2021-06-05,Brand A,Subchannel A,Region C,80.41315294773726,17.204225316846678
2021-06-12,Brand A,Subchannel A,Region C,141.78496468860794,33.34891094055382
2021-06-19,Brand A,Subchannel A,Region C,44.399972507338035,10.00493216166232
2021-06-26,Brand A,Subchannel A,Region C,30.829332982973465,7.860591181608513
2021-07-03,Brand A,Subchannel A,Region C,83.9879364350588,21.203493930010723
