subchannel,region,brand,week,variable,value
Subchannel B,Region A,Brand B,2023-09-30,weighted_distribution,94.0757658789929
Subchannel B,Region A,Brand B,2023-10-07,weighted_distribution,65.1858258699376
Subchannel B,Region A,Brand B,2023-10-14,weighted_distribution,91.4587780987065
Subchannel B,Region A,Brand B,2023-10-21,weighted_distribution,95.7674491468541
Subchannel B,Region A,Brand B,2023-10-28,weighted_distribution,96.8802307121534
Subchannel B,Region A,Brand B,2023-11-04,weighted_distribution,95.3973974270269
Subchannel B,Region A,Brand B,2023-11-11,weighted_distribution,65.5633660500199
Subchannel B,Region A,Brand B,2023-11-18,weighted_distribution,97.1795414615615
Subchannel B,Region A,Brand B,2023-11-25,weighted_distribution,96.515735061735
Subchannel B,Region A,Brand B,2023-12-02,weighted_distribution,96.5227755965691
Subchannel B,Region A,Brand B,2023-12-09,weighted_distribution,48.9773162827973
Subchannel B,Region A,Brand B,2023-12-16,weighted_distribution,96.4824248257583
Subchannel B,Region A,Brand B,2023-12-23,weighted_distribution,97.5334472800142
Subchannel B,Region A,Brand B,2023-12-30,weighted_distribution,77.1252016068713
Subchannel B,Region A,Brand B,2024-01-06,weighted_distribution,60.5576483489877
Subchannel B,Region A,Brand B,2024-01-13,weighted_distribution,93.0609917253162
Subchannel B,Region A,Brand B,2024-01-20,weighted_distribution,96.8512236775428
Subchannel B,Region A,Brand B,2024-01-27,weighted_distribution,97.4586248115575
Subchannel B,Region A,Brand B,2024-02-03,weighted_distribution,83.3462677953403
Subchannel B,Region A,Brand B,2024-02-10,weighted_distribution,52.7291223025486
Subchannel B,Region A,Brand B,2024-02-17,weighted_distribution,94.510351086155
Subchannel B,Region A,Brand B,2024-02-24,weighted_distribution,96.8877858111115
Subchannel B,Region A,Brand B,2024-03-02,weighted_distribution,86.2917001123776
Subchannel B,Region A,Brand B,2024-03-09,weighted_distribution,63.5025025421602
Subchannel B,Region A,Brand B,2024-03-16,weighted_distribution,96.5400780397801
Subchannel B,Region A,Brand B,2024-03-23,weighted_distribution,92.979941622814
Subchannel B,Region A,Brand B,2024-03-30,weighted_distribution,96.22722993609
Subchannel B,Region A,Brand B,2024-04-06,weighted_distribution,52.51939737657
Subchannel B,Region A,Brand B,2024-04-13,weighted_distribution,94.1598023595585
Subchannel B,Region A,Brand B,2024-04-20,weighted_distribution,92.8223083656371
Subchannel B,Region A,Brand B,2024-04-27,weighted_distribution,93.0724210271898
Subchannel B,Region A,Brand B,2024-05-04,weighted_distribution,53.9675143560295
Subchannel B,Region A,Brand B,2024-05-11,weighted_distribution,87.7126796128178
Subchannel B,Region A,Brand B,2024-05-18,weighted_distribution,96.155538361173
Subchannel B,Region A,Brand B,2024-05-25,weighted_distribution,95.9375412959797
Subchannel B,Region A,Brand B,2024-06-01,weighted_distribution,49.2020115104056
Subchannel B,Region A,Brand B,2024-06-08,weighted_distribution,40.147896928494
Subchannel B,Region A,Brand B,2024-06-15,weighted_distribution,93.8828442789854
Subchannel B,Region A,Brand B,2024-06-22,weighted_distribution,34.0503506897672
Subchannel B,Region A,Brand B,2024-06-29,weighted_distribution,93.0632526308177
Subchannel B,Region A,Brand B,2024-07-06,weighted_distribution,24.3042440030391
Subchannel B,Region A,Brand B,2024-07-13,weighted_distribution,70.339796706393
Subchannel B,Region A,Brand B,2024-07-20,weighted_distribution,95.7435276345643
Subchannel B,Region A,Brand B,2024-07-27,weighted_distribution,93.8132782904711
Subchannel B,Region A,Brand B,2024-08-03,weighted_distribution,18.3646347099324
Subchannel B,Region A,Brand B,2024-08-10,weighted_distribution,89.6019063090217
Subchannel B,Region A,Brand B,2024-08-17,weighted_distribution,97.3569763775981
Subchannel B,Region A,Brand B,2024-08-24,weighted_distribution,87.7657842963062
Subchannel B,Region A,Brand B,2024-08-31,weighted_distribution,74.5523441795372
Subchannel B,Region A,Brand B,2024-09-07,weighted_distribution,64.716052666578
Subchannel B,Region A,Brand B,2024-09-14,weighted_distribution,85.0453773922397
Subchannel B,Region A,Brand B,2024-09-21,weighted_distribution,97.221359531729
Subchannel B,Region A,Brand B,2024-09-28,weighted_distribution,67.1627059738121
Subchannel B,Region A,Brand B,2024-10-05,weighted_distribution,90.4813528106818
Subchannel B,Region A,Brand B,2024-10-12,weighted_distribution,78.6796978934246
Subchannel B,Region A,Brand B,2024-10-19,weighted_distribution,81.3652642334897
Subchannel B,Region A,Brand B,2024-10-26,weighted_distribution,98.4233320265124
Subchannel B,Region A,Brand B,2024-11-02,weighted_distribution,58.1142055749612
Subchannel B,Region A,Brand B,2024-11-09,weighted_distribution,85.6323125187365
Subchannel B,Region A,Brand B,2024-11-16,weighted_distribution,93.8603040828191
Subchannel B,Region A,Brand B,2024-11-23,weighted_distribution,76.8867402167744
Subchannel B,Region A,Brand B,2024-11-30,weighted_distribution,95.0923188684311
Subchannel B,Region A,Brand B,2024-12-07,weighted_distribution,90.2989959811625
Subchannel B,Region A,Brand B,2024-12-14,weighted_distribution,93.8208197031726
Subchannel B,Region A,Brand B,2024-12-21,weighted_distribution,72.4975440705339
Subchannel B,Region A,Brand B,2024-12-28,weighted_distribution,97.6502161898401
Subchannel B,Region A,Brand B,2025-01-04,weighted_distribution,12.8708650480964
Subchannel B,Region A,Brand B,2025-01-11,weighted_distribution,89.5806989469914
Subchannel B,Region A,Brand B,2025-01-18,weighted_distribution,95.2408831229837
Subchannel B,Region A,Brand B,2025-01-25,weighted_distribution,76.4002382651252
Subchannel B,Region A,Brand B,2025-02-01,weighted_distribution,94.5545260629704
Subchannel B,Region A,Brand B,2025-02-08,weighted_distribution,93.2112002681072
Subchannel B,Region A,Brand B,2025-02-15,weighted_distribution,91.0970730614632
Subchannel B,Region A,Brand B,2025-02-22,weighted_distribution,79.7094507618685
Subchannel B,Region A,Brand B,2025-03-01,weighted_distribution,92.0799786061526
Subchannel B,Region A,Brand B,2025-03-08,weighted_distribution,30.5473679730146
Subchannel B,Region A,Brand B,2025-03-15,weighted_distribution,88.5221781443453
Subchannel B,Region A,Brand B,2025-03-22,weighted_distribution,78.6760473542849
Subchannel B,Region A,Brand B,2025-03-29,weighted_distribution,66.7336934612594
Subchannel B,Region A,Brand B,2025-04-05,weighted_distribution,47.3265807243707
Subchannel B,Region A,Brand B,2025-04-12,weighted_distribution,12.6000585129796
Subchannel B,Region A,Brand B,2025-04-19,weighted_distribution,95.9869339229473
Subchannel B,Region A,Brand B,2025-04-26,weighted_distribution,97.3996084299194
Subchannel B,Region A,Brand B,2025-05-03,weighted_distribution,55.2006368878984
Subchannel B,Region A,Brand B,2025-05-10,weighted_distribution,94.3831072571592
Subchannel B,Region A,Brand B,2025-05-17,weighted_distribution,96.7675262601162
Subchannel B,Region A,Brand B,2025-05-24,weighted_distribution,96.8989660053389
Subchannel B,Region A,Brand B,2025-05-31,weighted_distribution,91.4508626837394
Subchannel B,Region A,Brand B,2025-06-07,weighted_distribution,82.1275867966478
Subchannel B,Region A,Brand B,2025-06-14,weighted_distribution,93.9071516811595
Subchannel B,Region A,Brand B,2025-06-21,weighted_distribution,96.6019489760536
Subchannel B,Region A,Brand B,2025-06-28,weighted_distribution,52.4940282444351
Subchannel B,Region A,Brand B,2025-07-05,weighted_distribution,94.3448328706405
Subchannel B,Region A,Brand B,2025-07-12,weighted_distribution,41.1257642968469
Subchannel B,Region A,Brand B,2025-07-19,weighted_distribution,69.5498439593287
Subchannel B,Region A,Brand B,2025-07-26,weighted_distribution,97.3215027952699
Subchannel B,Region A,Brand B,2025-08-02,weighted_distribution,95.4715318212261
Subchannel B,Region A,Brand B,2025-08-09,weighted_distribution,93.0777706968377
Subchannel B,Region A,Brand B,2025-08-16,weighted_distribution,95.5938651250925
Subchannel B,Region A,Brand B,2025-08-23,weighted_distribution,96.6185437880146
Subchannel B,Region A,Brand B,2025-08-30,weighted_distribution,72.049676986569
Subchannel B,Region A,Brand B,2025-09-06,weighted_distribution,87.7403650042224
Subchannel B,Region A,Brand B,2025-09-13,weighted_distribution,55.6502202702793
Subchannel B,Region A,Brand B,2025-09-20,weighted_distribution,97.2304286739082
Subchannel B,Region A,Brand B,2025-09-27,weighted_distribution,92.1885617911856
Subchannel B,Region A,Brand B,2025-10-04,weighted_distribution,77.1747659585565
Subchannel B,Region A,Brand B,2025-10-11,weighted_distribution,92.2460297592685
Subchannel B,Region A,Brand B,2025-10-18,weighted_distribution,96.1503312082977
Subchannel B,Region A,Brand B,2025-10-25,weighted_distribution,97.8987231792082
Subchannel B,Region A,Brand B,2025-11-01,weighted_distribution,79.9022548170823
Subchannel B,Region A,Brand B,2025-11-08,weighted_distribution,95.9358397454422
Subchannel B,Region A,Brand B,2025-11-15,weighted_distribution,50.1880133369508
Subchannel B,Region A,Brand B,2025-11-22,weighted_distribution,97.024503158643
Subchannel B,Region A,Brand B,2025-11-29,weighted_distribution,83.3531511611138
Subchannel B,Region A,Brand B,2025-12-06,weighted_distribution,61.5126881989744
Subchannel B,Region A,Brand B,2025-12-13,weighted_distribution,96.286509928343
Subchannel B,Region A,Brand B,2025-12-20,weighted_distribution,97.3114107374404
Subchannel B,Region A,Brand B,2025-12-27,weighted_distribution,96.7162396025233
Subchannel B,Region A,Brand B,2026-01-03,weighted_distribution,83.7170744751972
Subchannel B,Region B,Brand B,2021-01-09,weighted_distribution,82.1160397015467
Subchannel B,Region B,Brand B,2021-01-16,weighted_distribution,78.397642943586
Subchannel B,Region B,Brand B,2021-01-23,weighted_distribution,82.7197074996318
Subchannel B,Region B,Brand B,2021-01-30,weighted_distribution,83.700870301958
Subchannel B,Region B,Brand B,2021-02-06,weighted_distribution,63.9482549294796
Subchannel B,Region B,Brand B,2021-02-13,weighted_distribution,67.074085232433
Subchannel B,Region B,Brand B,2021-02-20,weighted_distribution,86.1311777832468
Subchannel B,Region B,Brand B,2021-02-27,weighted_distribution,79.8512677361776
Subchannel B,Region B,Brand B,2021-03-06,weighted_distribution,76.3027317812085
Subchannel B,Region B,Brand B,2021-03-13,weighted_distribution,62.2878871279398
Subchannel B,Region B,Brand B,2021-03-20,weighted_distribution,87.8906383198448
Subchannel B,Region B,Brand B,2021-03-27,weighted_distribution,60.7301026657397
Subchannel B,Region B,Brand B,2021-04-03,weighted_distribution,35.9177365517503
Subchannel B,Region B,Brand B,2021-04-10,weighted_distribution,61.7918861238828
Subchannel B,Region B,Brand B,2021-04-17,weighted_distribution,49.8134985327681
Subchannel B,Region B,Brand B,2021-04-24,weighted_distribution,20.9211722524694
Subchannel B,Region B,Brand B,2021-05-01,weighted_distribution,78.9646744845491
Subchannel B,Region B,Brand B,2021-05-08,weighted_distribution,61.7786391042204
Subchannel B,Region B,Brand B,2021-05-15,weighted_distribution,74.3001304855904
Subchannel B,Region B,Brand B,2021-05-22,weighted_distribution,88.0325306510477
Subchannel B,Region B,Brand B,2021-05-29,weighted_distribution,86.476318741443
Subchannel B,Region B,Brand B,2021-06-05,weighted_distribution,67.0226177233963
Subchannel B,Region B,Brand B,2021-06-12,weighted_distribution,36.103209551284
Subchannel B,Region B,Brand B,2021-06-19,weighted_distribution,59.4091858633183
Subchannel B,Region B,Brand B,2021-06-26,weighted_distribution,58.5701124983077
Subchannel B,Region B,Brand B,2021-07-03,weighted_distribution,40.6209321975838
Subchannel B,Region B,Brand B,2021-07-10,weighted_distribution,22.085580144211
Subchannel B,Region B,Brand B,2021-07-17,weighted_distribution,52.9976066748648
Subchannel B,Region B,Brand B,2021-07-24,weighted_distribution,82.2298830885186
Subchannel B,Region B,Brand B,2021-07-31,weighted_distribution,85.8175707275375
Subchannel B,Region B,Brand B,2021-08-07,weighted_distribution,74.5409465083077
Subchannel B,Region B,Brand B,2021-08-14,weighted_distribution,62.9162922239255
Subchannel B,Region B,Brand B,2021-08-21,weighted_distribution,76.487962550156
Subchannel B,Region B,Brand B,2021-08-28,weighted_distribution,82.1073319265133
Subchannel B,Region B,Brand B,2021-09-04,weighted_distribution,66.3136167462418
Subchannel B,Region B,Brand B,2021-09-11,weighted_distribution,83.6512326514617
Subchannel B,Region B,Brand B,2021-09-18,weighted_distribution,86.456671146611
Subchannel B,Region B,Brand B,2021-09-25,weighted_distribution,45.5170991762198
Subchannel B,Region B,Brand B,2021-10-02,weighted_distribution,61.1062949091793
Subchannel B,Region B,Brand B,2021-10-09,weighted_distribution,42.8102194104824
Subchannel B,Region B,Brand B,2021-10-16,weighted_distribution,89.7623744106658
Subchannel B,Region B,Brand B,2021-10-23,weighted_distribution,75.3949950660265
Subchannel B,Region B,Brand B,2021-10-30,weighted_distribution,47.8205618941877
Subchannel B,Region B,Brand B,2021-11-06,weighted_distribution,72.0565021839726
Subchannel B,Region B,Brand B,2021-11-13,weighted_distribution,85.1807934607174
Subchannel B,Region B,Brand B,2021-11-20,weighted_distribution,85.9876541670926
Subchannel B,Region B,Brand B,2021-11-27,weighted_distribution,70.1001186503228
Subchannel B,Region B,Brand B,2021-12-04,weighted_distribution,72.1898029983705
Subchannel B,Region B,Brand B,2021-12-11,weighted_distribution,37.6178554928623
Subchannel B,Region B,Brand B,2021-12-18,weighted_distribution,75.2592174368203
Subchannel B,Region B,Brand B,2021-12-25,weighted_distribution,65.0238133379337
Subchannel B,Region B,Brand B,2022-01-01,weighted_distribution,52.8688331685931
Subchannel B,Region B,Brand B,2022-01-08,weighted_distribution,57.4563607097558
Subchannel B,Region B,Brand B,2022-01-15,weighted_distribution,85.1484334960001
Subchannel B,Region B,Brand B,2022-01-22,weighted_distribution,84.1791978941745
Subchannel B,Region B,Brand B,2022-01-29,weighted_distribution,70.0921576714951
Subchannel B,Region B,Brand B,2022-02-05,weighted_distribution,34.9687609102325
Subchannel B,Region B,Brand B,2022-02-12,weighted_distribution,64.679200431762
Subchannel B,Region B,Brand B,2022-02-19,weighted_distribution,90.072787892633
Subchannel B,Region B,Brand B,2022-02-26,weighted_distribution,62.068930520508
Subchannel B,Region B,Brand B,2022-03-05,weighted_distribution,49.2558848732294
Subchannel B,Region B,Brand B,2022-03-12,weighted_distribution,56.447073139467
Subchannel B,Region B,Brand B,2022-03-19,weighted_distribution,60.4274014741603
Subchannel B,Region B,Brand B,2022-03-26,weighted_distribution,77.0239150324767
Subchannel B,Region B,Brand B,2022-04-02,weighted_distribution,34.0911771147463
Subchannel B,Region B,Brand B,2022-04-09,weighted_distribution,71.6290519384491
Subchannel B,Region B,Brand B,2022-04-16,weighted_distribution,73.2280149332951
Subchannel B,Region B,Brand B,2022-04-23,weighted_distribution,79.1081050410632
Subchannel B,Region B,Brand B,2022-04-30,weighted_distribution,62.7319627603983
Subchannel B,Region B,Brand B,2022-05-07,weighted_distribution,60.5985934901093
Subchannel B,Region B,Brand B,2022-05-14,weighted_distribution,59.3019068285701
Subchannel B,Region B,Brand B,2022-05-21,weighted_distribution,68.7165721990561
Subchannel B,Region B,Brand B,2022-05-28,weighted_distribution,73.0155421583718
Subchannel B,Region B,Brand B,2022-06-04,weighted_distribution,42.4932126803378
Subchannel B,Region B,Brand B,2022-06-11,weighted_distribution,65.6372296210903
Subchannel B,Region B,Brand B,2022-06-18,weighted_distribution,86.1003770350993
Subchannel B,Region B,Brand B,2022-06-25,weighted_distribution,81.1393288112448
Subchannel B,Region B,Brand B,2022-07-02,weighted_distribution,40.0796785064912
Subchannel B,Region B,Brand B,2022-07-09,weighted_distribution,40.2502928104994
Subchannel B,Region B,Brand B,2022-07-16,weighted_distribution,49.3115025050358
Subchannel B,Region B,Brand B,2022-07-23,weighted_distribution,68.9099760643975
Subchannel B,Region B,Brand B,2022-07-30,weighted_distribution,45.3709264413795
Subchannel B,Region B,Brand B,2022-08-06,weighted_distribution,42.8396003049881
Subchannel B,Region B,Brand B,2022-08-13,weighted_distribution,38.6705183790272
Subchannel B,Region B,Brand B,2022-08-20,weighted_distribution,83.4504883730434
Subchannel B,Region B,Brand B,2022-08-27,weighted_distribution,79.6207299124605
Subchannel B,Region B,Brand B,2022-09-03,weighted_distribution,44.3872709046822
Subchannel B,Region B,Brand B,2022-09-10,weighted_distribution,32.1012002237988
Subchannel B,Region B,Brand B,2022-09-17,weighted_distribution,80.3402606109413
Subchannel B,Region B,Brand B,2022-09-24,weighted_distribution,70.0178643445859
Subchannel B,Region B,Brand B,2022-10-01,weighted_distribution,74.1019789784557
Subchannel B,Region B,Brand B,2022-10-08,weighted_distribution,68.9682003943776
Subchannel B,Region B,Brand B,2022-10-15,weighted_distribution,72.9836564207841
Subchannel B,Region B,Brand B,2022-10-22,weighted_distribution,80.3698830108764
Subchannel B,Region B,Brand B,2022-10-29,weighted_distribution,79.1721332031727
Subchannel B,Region B,Brand B,2022-11-05,weighted_distribution,69.7265142998162
Subchannel B,Region B,Brand B,2022-11-12,weighted_distribution,80.2895842632356
Subchannel B,Region B,Brand B,2022-11-19,weighted_distribution,68.9576267995153
Subchannel B,Region B,Brand B,2022-11-26,weighted_distribution,43.2975900391175
Subchannel B,Region B,Brand B,2022-12-03,weighted_distribution,33.0384291013307
Subchannel B,Region B,Brand B,2022-12-10,weighted_distribution,59.6593214718833
Subchannel B,Region B,Brand B,2022-12-17,weighted_distribution,67.7281235819089
Subchannel B,Region B,Brand B,2022-12-24,weighted_distribution,65.7600192299287
Subchannel B,Region B,Brand B,2022-12-31,weighted_distribution,45.440629279381
Subchannel B,Region B,Brand B,2023-01-07,weighted_distribution,57.7419093699988
Subchannel B,Region B,Brand B,2023-01-14,weighted_distribution,72.9216856784413
Subchannel B,Region B,Brand B,2023-01-21,weighted_distribution,75.657959616765
Subchannel B,Region B,Brand B,2023-01-28,weighted_distribution,60.8952095682545
Subchannel B,Region B,Brand B,2023-02-04,weighted_distribution,59.2928801746985
Subchannel B,Region B,Brand B,2023-02-11,weighted_distribution,56.6287252855001
Subchannel B,Region B,Brand B,2023-02-18,weighted_distribution,76.0726935737879
Subchannel B,Region B,Brand B,2023-02-25,weighted_distribution,63.9839452393648
Subchannel B,Region B,Brand B,2023-03-04,weighted_distribution,71.1813954398732
Subchannel B,Region B,Brand B,2023-03-11,weighted_distribution,73.419622486734
Subchannel B,Region B,Brand B,2023-03-18,weighted_distribution,62.7113604177061
Subchannel B,Region B,Brand B,2023-03-25,weighted_distribution,73.2536170532225
Subchannel B,Region B,Brand B,2023-04-01,weighted_distribution,60.3998788487442
Subchannel B,Region B,Brand B,2023-04-08,weighted_distribution,74.2398282131473
Subchannel B,Region B,Brand B,2023-04-15,weighted_distribution,64.9801946070564
Subchannel B,Region B,Brand B,2023-04-22,weighted_distribution,61.538987915032
Subchannel B,Region B,Brand B,2023-04-29,weighted_distribution,47.9378546550307
Subchannel B,Region B,Brand B,2023-05-06,weighted_distribution,70.1647663938947
Subchannel B,Region B,Brand B,2023-05-13,weighted_distribution,42.7109114995637
Subchannel B,Region B,Brand B,2023-05-20,weighted_distribution,70.51928604957
Subchannel B,Region B,Brand B,2023-05-27,weighted_distribution,17.6392788773067
Subchannel B,Region B,Brand B,2023-06-03,weighted_distribution,39.2885647893172
Subchannel B,Region B,Brand B,2023-06-10,weighted_distribution,49.6023376953373
Subchannel B,Region B,Brand B,2023-06-17,weighted_distribution,65.3872963659147
Subchannel B,Region B,Brand B,2023-06-24,weighted_distribution,54.2981996154518
Subchannel B,Region B,Brand B,2023-07-01,weighted_distribution,22.6192994579754
Subchannel B,Region B,Brand B,2023-07-08,weighted_distribution,55.7449551319255
Subchannel B,Region B,Brand B,2023-07-15,weighted_distribution,63.2300758058923
Subchannel B,Region B,Brand B,2023-07-22,weighted_distribution,53.2381564896611
Subchannel B,Region B,Brand B,2023-07-29,weighted_distribution,60.3432992944636
Subchannel B,Region B,Brand B,2023-08-05,weighted_distribution,57.4975482409492
Subchannel B,Region B,Brand B,2023-08-12,weighted_distribution,34.7420139398984
Subchannel B,Region B,Brand B,2023-08-19,weighted_distribution,69.1430714845925
Subchannel B,Region B,Brand B,2023-08-26,weighted_distribution,55.4693507813823
Subchannel B,Region B,Brand B,2023-09-02,weighted_distribution,25.6243260333645
Subchannel B,Region B,Brand B,2023-09-09,weighted_distribution,26.295098937302
Subchannel B,Region B,Brand B,2023-09-16,weighted_distribution,60.4770405256561
Subchannel B,Region B,Brand B,2023-09-23,weighted_distribution,72.5817641814134
Subchannel B,Region B,Brand B,2023-09-30,weighted_distribution,76.2049441865834
Subchannel B,Region B,Brand B,2023-10-07,weighted_distribution,56.447502137338
Subchannel B,Region B,Brand B,2023-10-14,weighted_distribution,75.2376141333423
Subchannel B,Region B,Brand B,2023-10-21,weighted_distribution,78.1043481115147
Subchannel B,Region B,Brand B,2023-10-28,weighted_distribution,53.8337540315995
Subchannel B,Region B,Brand B,2023-11-04,weighted_distribution,64.9506948171139
Subchannel B,Region B,Brand B,2023-11-11,weighted_distribution,79.3720271042931
Subchannel B,Region B,Brand B,2023-11-18,weighted_distribution,76.1343702665972
Subchannel B,Region B,Brand B,2023-11-25,weighted_distribution,83.3764566549854
Subchannel B,Region B,Brand B,2023-12-02,weighted_distribution,73.2945309271249
Subchannel B,Region B,Brand B,2023-12-09,weighted_distribution,70.7208977081953
Subchannel B,Region B,Brand B,2023-12-16,weighted_distribution,83.0069357557984
Subchannel B,Region B,Brand B,2023-12-23,weighted_distribution,80.4458668279448
Subchannel B,Region B,Brand B,2023-12-30,weighted_distribution,68.2166625290317
Subchannel B,Region B,Brand B,2024-01-06,weighted_distribution,71.1644276879651
Subchannel B,Region B,Brand B,2024-01-13,weighted_distribution,72.676513748679
Subchannel B,Region B,Brand B,2024-01-20,weighted_distribution,79.9228345801007
Subchannel B,Region B,Brand B,2024-01-27,weighted_distribution,80.2623248894582
Subchannel B,Region B,Brand B,2024-02-03,weighted_distribution,51.1977710818758
Subchannel B,Region B,Brand B,2024-02-10,weighted_distribution,58.3978786943087
Subchannel B,Region B,Brand B,2024-02-17,weighted_distribution,52.2919315841318
Subchannel B,Region B,Brand B,2024-02-24,weighted_distribution,73.6008761311018
Subchannel B,Region B,Brand B,2024-03-02,weighted_distribution,57.1866643170537
Subchannel B,Region B,Brand B,2024-03-09,weighted_distribution,58.7515041482826
Subchannel B,Region B,Brand B,2024-03-16,weighted_distribution,39.7822305931546
Subchannel B,Region B,Brand B,2024-03-23,weighted_distribution,37.7882168053159
Subchannel B,Region B,Brand B,2024-03-30,weighted_distribution,51.3404214345803
Subchannel B,Region B,Brand B,2024-04-06,weighted_distribution,42.2284118500587
Subchannel B,Region B,Brand B,2024-04-13,weighted_distribution,68.0109574705479
Subchannel B,Region B,Brand B,2024-04-20,weighted_distribution,60.7997606980014
Subchannel B,Region B,Brand B,2024-04-27,weighted_distribution,47.0382587054849
Subchannel B,Region B,Brand B,2024-05-04,weighted_distribution,36.5985736504685
Subchannel B,Region B,Brand B,2024-05-11,weighted_distribution,43.8226159262496
Subchannel B,Region B,Brand B,2024-05-18,weighted_distribution,71.8725729798285
Subchannel B,Region B,Brand B,2024-05-25,weighted_distribution,51.0749140099204
Subchannel B,Region B,Brand B,2024-06-01,weighted_distribution,38.7938388625592
Subchannel B,Region B,Brand B,2024-06-08,weighted_distribution,54.4841561680629
Subchannel B,Region B,Brand B,2024-06-15,weighted_distribution,59.378081697092
Subchannel B,Region B,Brand B,2024-06-22,weighted_distribution,49.1594805398541
Subchannel B,Region B,Brand B,2024-06-29,weighted_distribution,70.5172711299291
Subchannel B,Region B,Brand B,2024-07-06,weighted_distribution,73.1644278396805
Subchannel B,Region B,Brand B,2024-07-13,weighted_distribution,43.0808995187955
Subchannel B,Region B,Brand B,2024-07-20,weighted_distribution,40.2573858420466
Subchannel B,Region B,Brand B,2024-07-27,weighted_distribution,69.1741636473591
Subchannel B,Region B,Brand B,2024-08-03,weighted_distribution,74.5801203536704
Subchannel B,Region B,Brand B,2024-08-10,weighted_distribution,69.297891918158
Subchannel B,Region B,Brand B,2024-08-17,weighted_distribution,76.6626460107103
Subchannel B,Region B,Brand B,2024-08-24,weighted_distribution,67.5028810944441
Subchannel B,Region B,Brand B,2024-08-31,weighted_distribution,57.3097884971564
Subchannel B,Region B,Brand B,2024-09-07,weighted_distribution,48.9883890154391
Subchannel B,Region B,Brand B,2024-09-14,weighted_distribution,46.8348839051257
Subchannel B,Region B,Brand B,2024-09-21,weighted_distribution,82.9962019567431
Subchannel B,Region B,Brand B,2024-09-28,weighted_distribution,47.3435203742951
Subchannel B,Region B,Brand B,2024-10-05,weighted_distribution,55.5362408892308
Subchannel B,Region B,Brand B,2024-10-12,weighted_distribution,65.1923105440848
Subchannel B,Region B,Brand B,2024-10-19,weighted_distribution,76.7880127940642
Subchannel B,Region B,Brand B,2024-10-26,weighted_distribution,87.7021842929216
Subchannel B,Region B,Brand B,2024-11-02,weighted_distribution,42.9966260563915
Subchannel B,Region B,Brand B,2024-11-09,weighted_distribution,67.6542723078742
Subchannel B,Region B,Brand B,2024-11-16,weighted_distribution,73.9149950100991
Subchannel B,Region B,Brand B,2024-11-23,weighted_distribution,84.8699752790813
Subchannel B,Region B,Brand B,2024-11-30,weighted_distribution,87.4191742771249
Subchannel B,Region B,Brand B,2024-12-07,weighted_distribution,80.7593101276974
Subchannel B,Region B,Brand B,2024-12-14,weighted_distribution,83.8910945412935
Subchannel B,Region B,Brand B,2024-12-21,weighted_distribution,81.8571596463211
Subchannel B,Region B,Brand B,2024-12-28,weighted_distribution,82.7332865822311
Subchannel B,Region B,Brand B,2025-01-04,weighted_distribution,63.6617113567468
Subchannel B,Region B,Brand B,2025-01-11,weighted_distribution,67.3772558006301
Subchannel B,Region B,Brand B,2025-01-18,weighted_distribution,79.4420454411747
Subchannel B,Region B,Brand B,2025-01-25,weighted_distribution,78.8794954677998
Subchannel B,Region B,Brand B,2025-02-01,weighted_distribution,79.6651759723653
Subchannel B,Region B,Brand B,2025-02-08,weighted_distribution,81.5456308896617
Subchannel B,Region B,Brand B,2025-02-15,weighted_distribution,70.2084838206505
Subchannel B,Region B,Brand B,2025-02-22,weighted_distribution,89.0881422462218
Subchannel B,Region B,Brand B,2025-03-01,weighted_distribution,82.4275045522729
Subchannel B,Region B,Brand B,2025-03-08,weighted_distribution,76.7265529841656
Subchannel B,Region B,Brand B,2025-03-15,weighted_distribution,76.507212608675
Subchannel B,Region B,Brand B,2025-03-22,weighted_distribution,66.9274783578035
Subchannel B,Region B,Brand B,2025-03-29,weighted_distribution,18.7269169763699
Subchannel B,Region B,Brand B,2025-04-05,weighted_distribution,38.1686631855568
Subchannel B,Region B,Brand B,2025-04-12,weighted_distribution,84.0492282318352
Subchannel B,Region B,Brand B,2025-04-19,weighted_distribution,87.3724731566448
Subchannel B,Region B,Brand B,2025-04-26,weighted_distribution,51.5132791965791
Subchannel B,Region B,Brand B,2025-05-03,weighted_distribution,43.0911541403175
Subchannel B,Region B,Brand B,2025-05-10,weighted_distribution,76.7505084780149
Subchannel B,Region B,Brand B,2025-05-17,weighted_distribution,57.1916205577118
Subchannel B,Region B,Brand B,2025-05-24,weighted_distribution,73.930063392831
Subchannel B,Region B,Brand B,2025-05-31,weighted_distribution,80.2237370399234
Subchannel B,Region B,Brand B,2025-06-07,weighted_distribution,78.1614349775784
Subchannel B,Region B,Brand B,2025-06-14,weighted_distribution,70.772797435988
Subchannel B,Region B,Brand B,2025-06-21,weighted_distribution,60.8174374042404
Subchannel B,Region B,Brand B,2025-06-28,weighted_distribution,86.7015991067129
Subchannel B,Region B,Brand B,2025-07-05,weighted_distribution,61.1624174135257
Subchannel B,Region B,Brand B,2025-07-12,weighted_distribution,24.8386994535024
Subchannel B,Region B,Brand B,2025-07-19,weighted_distribution,86.8701064043364
Subchannel B,Region B,Brand B,2025-07-26,weighted_distribution,71.3969780315913
Subchannel B,Region B,Brand B,2025-08-02,weighted_distribution,51.4143586122789
Subchannel B,Region B,Brand B,2025-08-09,weighted_distribution,45.2999574969504
